date,day,month,year,cases,deaths,country,country_code,countryterritoryCode,popData2018,coronavirus,related_queries,trends_title,trends_traffic,cumsum_case,growth_rate
2020-04-08,8,4,2020,30613,1906,United_States_of_America,US,USA,327167434.0,50,,"{0: 'Bernie Sanders', 1: 'Passover 2020', 2: 'Chynna', 3: 'Linda Tripp', 4: 'Modern Family', 5: 'Snapchat', 6: 'Jordyn Woods', 7: ""Dick's Sporting Goods"", 8: 'Amber Heard', 9: 'Parasite', 10: 'IRS economic stimulus checks', 11: 'Josh Hamilton', 12: 'Stadia', 13: 'Julie Bowen', 14: 'Falcons new uniforms', 15: 'Charlotte Figi', 16: 'Sarah Hyland', 17: 'Tyler Perry', 18: 'Angel From Montgomery', 19: 'TORNADO WARNING'}","{0: '2M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",398809,7.676105604437212
2020-04-07,7,4,2020,30561,1342,United_States_of_America,US,USA,327167434.0,55,,"{0: 'John Prine', 1: 'PS5 controller', 2: 'Wisconsin primary results', 3: 'Valorant', 4: 'Kayleigh McEnany', 5: 'Tom Brady', 6: 'Mac P Dawg', 7: 'Riot Games', 8: ""Schitt's Creek"", 9: 'Jack Dorsey', 10: 'Bruce Willis', 11: 'Hal Willner', 12: 'Bucs new uniforms', 13: 'Vic Henley', 14: 'National Beer Day', 15: 'Maeve Kennedy McKean', 16: 'Uk prime ministers', 17: 'Furloughed vs layoff', 18: 'Hypertension', 19: 'Lele Pons'}","{0: '2M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",368196,8.300198807157058
2020-04-06,6,4,2020,25398,1146,United_States_of_America,US,USA,327167434.0,59,,"{0: 'Pink moon', 1: 'Wisconsin primary', 2: 'Ezra Miller', 3: 'Hydroxychloroquine', 4: 'When will stimulus checks be deposited', 5: 'Al Kaline', 6: 'Honor Blackman', 7: 'Adele', 8: 'Thomas Modly', 9: 'SBA Disaster Loan assistance', 10: 'Quibi', 11: 'Jay Benedict', 12: 'James Taylor', 13: 'How to make a mask', 14: 'COVID symptoms', 15: 'Boris Johnson wife', 16: 'UFC 249', 17: 'Kenny Rogers', 18: 'Jeannie Mai', 19: 'Bhad Bhabie'}","{0: '1M+', 1: '500K+', 2: '500K+', 3: '500K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '200K+', 15: '200K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}",337635,7.522324403571904
2020-04-05,5,4,2020,34272,1344,United_States_of_America,US,USA,327167434.0,58,,"{0: 'Boris Johnson', 1: 'Bronx Zoo', 2: 'Queen Elizabeth', 3: 'Miranda Lambert', 4: 'When will the stimulus checks be deposited', 5: 'Peter Navarro', 6: 'Tom Dempsey', 7: 'Full moon April 2020', 8: 'John Cena', 9: 'Gwen Stefani', 10: 'Jerome Adams', 11: 'Charlotte Flair', 12: 'WrestleMania 36 results', 13: 'Kurt Cobain', 14: 'World on Fire', 15: 'Sheryl Crow', 16: 'Passover', 17: 'Kodak Black', 18: 'Patricia Bosworth', 19: 'Domingo de Ramos'}","{0: '2M+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",312237,10.976277635257834
2020-04-04,4,4,2020,32425,1104,United_States_of_America,US,USA,327167434.0,60,,"{0: 'WrestleMania 36', 1: 'Palm Sunday', 2: 'Yaya Mayweather', 3: 'Charles Lieber', 4: 'Shark', 5: 'Orlando Bloom', 6: 'Pink', 7: 'Lds General Conference 2020', 8: '5G tower radiation', 9: 'Kevin Garnett', 10: 'Louis C.K', 11: 'Joe Rogan', 12: 'Ric Flair', 13: 'Robert Downey Jr', 14: 'Missouri stay-at-home order'}","{0: '1M+', 1: '1M+', 2: '1M+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '50K+', 12: '50K+', 13: '50K+', 14: '20K+'}",277965,11.665137697192092
2020-04-03,3,4,2020,28819,915,United_States_of_America,US,USA,327167434.0,57,,"{0: 'Coronavirus tips', 1: 'Bill Withers', 2: 'Face mask', 3: 'Earthquake', 4: 'Logan Williams', 5: 'Paycheck Protection Program', 6: 'Kathleen Kennedy Townsend', 7: 'Onward', 8: 'HBO', 9: 'VALORANT', 10: 'Captain Crozier', 11: 'Brooke Baldwin', 12: 'Playboi Carti', 13: 'Money Heist', 14: 'Cloth masks for sale', 15: 'Jessica Alba', 16: 'Coffee and Kareem', 17: 'Val Kilmer', 18: 'Tom Holland', 19: 'Ivermectin'}","{0: '10M+', 1: '2M+', 2: '1M+', 3: '1M+', 4: '1M+', 5: '500K+', 6: '500K+', 7: '500K+', 8: '500K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}",245540,11.736987863484565
2020-04-02,2,4,2020,27103,1059,United_States_of_America,US,USA,327167434.0,46,,"{0: 'Stimulus checks', 1: '3M', 2: 'Draper James', 3: 'Jared Kushner', 4: 'Luckin Coffee', 5: 'Autism Awareness Day', 6: 'Ali Wentworth', 7: 'Resident Evil 3', 8: 'Ryan Reynolds', 9: 'Jo-Ann fabric masks', 10: 'Joe Exotic coronavirus', 11: 'Last of Us 2', 12: 'Chanel Rion', 13: 'LaMelo Ball', 14: 'Ed Farmer', 15: 'Dolly Parton', 16: 'Keeping Up With The Kardashians', 17: 'Zac Efron', 18: 'Gretchen Whitmer', 19: 'Candace Owens'}","{0: '1M+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",216721,12.505940817917969
2020-04-01,1,4,2020,24998,909,United_States_of_America,US,USA,327167434.0,48,,"{0: 'Adam Schlesinger', 1: 'Census 2020', 2: 'Florida stay-at-home order', 3: 'Georgia shelter-in-place', 4: 'Garth Brooks', 5: 'Zantac', 6: 'Selena', 7: 'Aldon Smith', 8: 'Ellis Marsalis', 9: '6ix9ine', 10: 'Florida', 11: 'N95 mask for sale', 12: 'Rob Gronkowski', 13: 'How to make a face mask with fabric', 14: 'Tekashi69', 15: 'Zoom meetings', 16: 'Robert Redford', 17: 'David Blaine', 18: 'UFC 249', 19: 'Fabletics'}","{0: '1M+', 1: '1M+', 2: '500K+', 3: '500K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}",189618,13.183347572487843
2020-03-31,31,3,2020,21595,661,United_States_of_America,US,USA,327167434.0,48,,"{0: 'Dame Jean Macnamara', 1: 'Idaho earthquake', 2: 'Chris Cuomo', 3: 'April Fools pranks', 4: 'Andrew Jack', 5: 'Stimulus checks Social Security', 6: 'Jeff Grosso', 7: 'April Fools', 8: 'Selena Quintanilla', 9: 'Yellowstone', 10: 'Yellowstone Volcano', 11: 'Leslie Jordan', 12: 'Face mask for sale', 13: 'DaBaby', 14: 'Taco Bell free taco', 15: 'National Guard', 16: 'David Geffen', 17: 'Masks for sale', 18: 'Toilet paper online in stock', 19: 'Mitigation'}","{0: '10M+', 1: '1M+', 2: '1M+', 3: '1M+', 4: '500K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",164620,13.118090147005224
2020-03-30,30,3,2020,18360,318,United_States_of_America,US,USA,327167434.0,50,,"{0: 'Drake', 1: 'Furlough', 2: 'Virginia stay-at-home order', 3: 'Nipsey Hussle', 4: 'MyPillow', 5: 'Modern Warfare 2 Remastered', 6: 'The Good Doctor', 7: 'SBA disaster loans', 8: 'Michigan unemployment', 9: 'Arizona news', 10: 'Schoology', 11: 'Selena', 12: 'CARES Act', 13: 'Tomie dePaola', 14: 'Furlough vs laid off', 15: 'John Krasinski', 16: 'Virginia', 17: 'Instacart strike', 18: 'When are the stimulus checks coming', 19: 'USNS Comfort'}","{0: '1M+', 1: '500K+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '200K+', 10: '200K+', 11: '200K+', 12: '200K+', 13: '200K+', 14: '200K+', 15: '200K+', 16: '200K+', 17: '100K+', 18: '100K+', 19: '100K+'}",143025,12.836916622968012
2020-03-29,29,3,2020,19979,484,United_States_of_America,US,USA,327167434.0,54,,"{0: 'Joe Diffie', 1: 'John Prine', 2: 'Elton John', 3: 'Tiger', 4: 'Garth Brooks', 5: 'Social distancing', 6: 'Liberty University', 7: 'Brene Brown', 8: 'Camila Cabello', 9: 'Sarah Jessica Parker', 10: 'John Prine songs', 11: 'Jeanine Pirro', 12: 'Shia LaBeouf', 13: 'Cards Against Humanity online', 14: 'Yamiche Alcindor', 15: 'Nier Replicant', 16: 'Sam Smith', 17: 'Jan Howard', 18: 'Bob Garff', 19: 'Daisy Keech'}","{0: '5M+', 1: '1M+', 2: '500K+', 3: '200K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '50K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",124665,16.02615008222035
2020-03-28,28,3,2020,18695,411,United_States_of_America,US,USA,327167434.0,57,,"{0: 'John Callahan Actor', 1: 'Stimulus checks', 2: 'Jonesboro, AR', 3: 'Lion', 4: 'Dog', 5: 'Weather radar', 6: 'CARES Act', 7: 'Tom Coburn', 8: 'Cat', 9: 'James Dolan', 10: 'Horse', 11: 'Elephant', 12: 'Bear', 13: 'Wolf', 14: 'Penguin', 15: 'David Geffen', 16: 'Instacart strike', 17: 'Lizzie Borden', 18: 'Krispy Kreme donuts', 19: 'USNS Comfort'}","{0: '500K+', 1: '500K+', 2: '200K+', 3: '200K+', 4: '100K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '100K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",104686,17.858166325965268
2020-03-27,27,3,2020,16797,246,United_States_of_America,US,USA,327167434.0,59,,"{0: 'COVID-19', 1: 'Ozark', 2: 'Boris Johnson', 3: 'Thomas Massie', 4: 'Tiger', 5: 'Trish Regan', 6: 'Drew Brees', 7: 'Steven Universe Future', 8: 'Doris Burke', 9: 'Julia Garner', 10: 'Shark', 11: 'Bad Bunny', 12: 'Queen Elizabeth', 13: 'Once Upon a Time in Hollywood', 14: 'Bill Gates', 15: 'Kourtney Kardashian', 16: 'Krispy Kreme', 17: 'Jason Bateman', 18: 'Laura Linney', 19: 'Pope Francis'}","{0: '500K+', 1: '500K+', 2: '500K+', 3: '500K+', 4: '200K+', 5: '200K+', 6: '200K+', 7: '200K+', 8: '200K+', 9: '100K+', 10: '100K+', 11: '100K+', 12: '100K+', 13: '100K+', 14: '100K+', 15: '100K+', 16: '100K+', 17: '100K+', 18: '100K+', 19: '100K+'}",85991,19.533439545999
2020-03-26,26,3,2020,13963,249,United_States_of_America,US,USA,327167434.0,59,,"{0: 'Mark Blum', 1: 'Carole Baskin', 2: 'Lion', 3: 'Jon Jones', 4: 'U.S. population', 5: 'Curly Neal', 6: 'Maduro', 7: 'Cheesecake Factory', 8: 'Unemployment rate', 9: 'Amber Heard', 10: 'Peter Navarro', 11: 'Kathy Griffin', 12: 'Bison', 13: ""Jersey Mike's"", 14: 'Dave Matthews', 15: 'Kennedy Center', 16: 'Goat', 17: 'Carole Baskin husband', 18: 'Nintendo Direct', 19: 'Tana Mongeau'}","{0: '1M+', 1: '200K+', 2: '200K+', 3: '200K+', 4: '200K+', 5: '100K+', 6: '100K+', 7: '100K+', 8: '50K+', 9: '50K+', 10: '50K+', 11: '50K+', 12: '50K+', 13: '50K+', 14: '50K+', 15: '50K+', 16: '50K+', 17: '50K+', 18: '50K+', 19: '50K+'}",69194,20.1794953319652
2020-03-25,25,3,2020,8789,211,United_States_of_America,US,USA,327167434.0,60,,,,55231,15.913164708225453
2020-03-24,24,3,2020,11236,119,United_States_of_America,US,USA,327167434.0,64,,,,46442,24.193617845915334
2020-03-23,23,3,2020,8459,131,United_States_of_America,US,USA,327167434.0,70,,,,35206,24.02715446230756
2020-03-22,22,3,2020,7123,80,United_States_of_America,US,USA,327167434.0,77,,,,26747,26.63102404007926
2020-03-21,21,3,2020,5374,110,United_States_of_America,US,USA,327167434.0,75,,,,19624,27.384834896045657
2020-03-20,20,3,2020,4835,0,United_States_of_America,US,USA,327167434.0,76,,,,14250,33.92982456140351
2020-03-19,19,3,2020,2988,42,United_States_of_America,US,USA,327167434.0,78,,,,9415,31.73659054699947
2020-03-18,18,3,2020,1766,23,United_States_of_America,US,USA,327167434.0,80,,,,6427,27.477827913489964
2020-03-17,17,3,2020,887,16,United_States_of_America,US,USA,327167434.0,89,,,,4661,19.030251019094614
2020-03-16,16,3,2020,823,12,United_States_of_America,US,USA,327167434.0,98,"{0: 'idris elba coronavirus', 1: 'are gyms closing because of coronavirus', 2: 'san francisco coronavirus', 3: 'new jersey coronavirus lockdown', 4: 'coronavirus ii'}",,,3774,21.807101218865924
2020-03-15,15,3,2020,777,10,United_States_of_America,US,USA,327167434.0,100,"{0: 'coronavirus tips', 1: 'coronavirus patient zero', 2: 'coronavirus curfew', 3: 'coronavirus in arizona', 4: 'coronavirus in tennessee'}",,,2951,26.330057607590646
2020-03-14,14,3,2020,511,7,United_States_of_America,US,USA,327167434.0,79,,,,2174,23.505059797608094
2020-03-13,13,3,2020,351,10,United_States_of_America,US,USA,327167434.0,89,,,,1663,21.10643415514131
2020-03-12,12,3,2020,287,2,United_States_of_America,US,USA,327167434.0,100,"{0: 'rudy gobert coronavirus', 1: 'tom hanks coronavirus', 2: 'utah jazz coronavirus', 3: 'celebrities with coronavirus', 4: 'does tom hanks have coronavirus'}",,,1312,21.875
2020-03-11,11,3,2020,271,2,United_States_of_America,US,USA,327167434.0,56,,,,1025,26.4390243902439
2020-03-10,10,3,2020,200,5,United_States_of_America,US,USA,327167434.0,44,,,,754,26.52519893899204
2020-03-09,9,3,2020,121,4,United_States_of_America,US,USA,327167434.0,38,,,,554,21.84115523465704
2020-03-08,8,3,2020,95,3,United_States_of_America,US,USA,327167434.0,30,,,,433,21.939953810623557
2020-03-07,7,3,2020,105,2,United_States_of_America,US,USA,327167434.0,30,,,,338,31.06508875739645
2020-03-06,6,3,2020,74,1,United_States_of_America,US,USA,327167434.0,30,,,,233,31.759656652360515
2020-03-05,5,3,2020,34,2,United_States_of_America,US,USA,327167434.0,29,,,,159,21.38364779874214
2020-03-04,4,3,2020,22,3,United_States_of_America,US,USA,327167434.0,24,,,,125,17.6
2020-03-03,3,3,2020,14,4,United_States_of_America,US,USA,327167434.0,26,,,,103,13.592233009708737
2020-03-02,2,3,2020,20,1,United_States_of_America,US,USA,327167434.0,26,,,,89,22.471910112359552
2020-03-01,1,3,2020,3,1,United_States_of_America,US,USA,327167434.0,17,,,,69,4.3478260869565215
2020-02-29,29,2,2020,6,0,United_States_of_America,US,USA,327167434.0,20,,,,66,9.090909090909092
2020-02-28,28,2,2020,1,0,United_States_of_America,US,USA,327167434.0,18,,,,60,1.6666666666666667
2020-02-27,27,2,2020,6,0,United_States_of_America,US,USA,327167434.0,19,,,,59,10.169491525423728
2020-02-26,26,2,2020,0,0,United_States_of_America,US,USA,327167434.0,16,,,,53,0.0
2020-02-25,25,2,2020,18,0,United_States_of_America,US,USA,327167434.0,11,,,,53,33.9622641509434
2020-02-24,24,2,2020,0,0,United_States_of_America,US,USA,327167434.0,7,,,,35,0.0
2020-02-23,23,2,2020,0,0,United_States_of_America,US,USA,327167434.0,5,,,,35,0.0
2020-02-22,22,2,2020,19,0,United_States_of_America,US,USA,327167434.0,4,,,,35,54.285714285714285
2020-02-21,21,2,2020,1,0,United_States_of_America,US,USA,327167434.0,3,,,,16,6.25
2020-02-20,20,2,2020,0,0,United_States_of_America,US,USA,327167434.0,3,,,,15,0.0
2020-02-19,19,2,2020,0,0,United_States_of_America,US,USA,327167434.0,3,,,,15,0.0
2020-02-18,18,2,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,15,0.0
2020-02-17,17,2,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,15,0.0
2020-02-16,16,2,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,15,0.0
2020-02-15,15,2,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,15,0.0
2020-02-14,14,2,2020,1,0,United_States_of_America,US,USA,327167434.0,4,,,,15,6.666666666666667
2020-02-13,13,2,2020,1,0,United_States_of_America,US,USA,327167434.0,5,,,,14,7.142857142857143
2020-02-12,12,2,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,13,0.0
2020-02-11,11,2,2020,1,0,United_States_of_America,US,USA,327167434.0,5,,,,13,7.6923076923076925
2020-02-10,10,2,2020,0,0,United_States_of_America,US,USA,327167434.0,5,,,,12,0.0
2020-02-09,9,2,2020,0,0,United_States_of_America,US,USA,327167434.0,5,,,,12,0.0
2020-02-08,8,2,2020,0,0,United_States_of_America,US,USA,327167434.0,6,,,,12,0.0
2020-02-07,7,2,2020,0,0,United_States_of_America,US,USA,327167434.0,6,,,,12,0.0
2020-02-06,6,2,2020,1,0,United_States_of_America,US,USA,327167434.0,6,,,,12,8.333333333333334
2020-02-05,5,2,2020,0,0,United_States_of_America,US,USA,327167434.0,5,,,,11,0.0
2020-02-04,4,2,2020,0,0,United_States_of_America,US,USA,327167434.0,6,,,,11,0.0
2020-02-03,3,2,2020,3,0,United_States_of_America,US,USA,327167434.0,7,,,,11,27.272727272727273
2020-02-02,2,2,2020,1,0,United_States_of_America,US,USA,327167434.0,8,,,,8,12.5
2020-02-01,1,2,2020,1,0,United_States_of_America,US,USA,327167434.0,9,,,,7,14.285714285714286
2020-01-31,31,1,2020,1,0,United_States_of_America,US,USA,327167434.0,11,,,,6,16.666666666666668
2020-01-30,30,1,2020,0,0,United_States_of_America,US,USA,327167434.0,12,,,,5,0.0
2020-01-29,29,1,2020,0,0,United_States_of_America,US,USA,327167434.0,11,,,,5,0.0
2020-01-28,28,1,2020,0,0,United_States_of_America,US,USA,327167434.0,12,,,,5,0.0
2020-01-27,27,1,2020,3,0,United_States_of_America,US,USA,327167434.0,11,,,,5,60.0
2020-01-26,26,1,2020,0,0,United_States_of_America,US,USA,327167434.0,10,,,,2,0.0
2020-01-25,25,1,2020,1,0,United_States_of_America,US,USA,327167434.0,9,,,,2,50.0
2020-01-24,24,1,2020,0,0,United_States_of_America,US,USA,327167434.0,8,,,,1,0.0
2020-01-23,23,1,2020,0,0,United_States_of_America,US,USA,327167434.0,4,,,,1,0.0
2020-01-22,22,1,2020,0,0,United_States_of_America,US,USA,327167434.0,3,,,,1,0.0
2020-01-21,21,1,2020,1,0,United_States_of_America,US,USA,327167434.0,3,,,,1,100.0
2020-01-20,20,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-19,19,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-18,18,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-17,17,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-16,16,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-15,15,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-14,14,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-13,13,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-12,12,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-11,11,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-10,10,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-09,9,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-08,8,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-07,7,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-06,6,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-05,5,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-04,4,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-03,3,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-02,2,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2020-01-01,1,1,2020,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
2019-12-31,31,12,2019,0,0,United_States_of_America,US,USA,327167434.0,0,,,,0,0.0
